id,gender,masterCategory,subCategory,articleType,baseColour,season,usage
14064,2,1,33,96,33,0,0
44714,2,2,9,30,19,2,0
5433,2,1,33,96,33,2,0
52671,2,0,35,101,25,3,0
59299,2,1,33,75,2,0,0
49837,4,2,9,30,2,3,0
16733,2,2,9,30,1,0,0
7364,2,2,26,15,4,3,0
34463,3,0,2,2,1,2,0
47191,2,2,26,31,1,2,2
27848,4,1,33,96,25,2,0
31111,0,1,4,42,1,2,0
55454,4,4,17,54,5,1,0
12393,2,0,29,78,1,2,2
13241,2,1,33,41,44,0,0
54586,4,1,33,48,12,2,1
27074,4,2,26,29,2,3,0
2616,4,2,26,29,11,0,5
43531,4,1,33,90,27,2,0
46271,4,1,6,22,2,2,0
35783,4,2,26,38,43,2,0
7156,2,1,33,75,1,0,0
22734,4,2,26,80,13,0,5
8922,2,0,3,6,44,0,0
16501,2,1,33,96,4,0,0
50314,2,0,32,89,4,2,2
34651,4,2,26,80,1,0,5
6084,2,1,33,96,44,2,0
19549,2,1,33,87,13,0,0
49239,2,0,14,14,44,0,0
31323,4,1,33,48,44,2,1
43703,4,0,16,44,33,2,0
13073,2,2,26,15,44,0,0
57131,4,1,33,90,42,2,0
40186,4,1,33,49,1,2,1
58945,4,4,10,67,44,1,0
33474,4,0,3,6,2,2,0
59897,4,1,6,22,45,0,0
11724,4,1,33,75,33,0,0
5601,2,2,9,30,4,2,0
20063,4,0,20,60,1,0,0
53591,2,3,11,34,44,3,0
58179,4,0,2,37,2,2,0
39972,2,2,26,15,13,2,0
15384,2,2,9,30,1,2,0
52443,4,1,18,64,12,3,0
41868,2,2,23,72,43,2,0
36106,2,0,34,100,1,2,0
23282,2,0,35,101,27,3,0
34235,2,1,33,96,9,2,0
46615,4,2,26,38,33,3,0
19911,3,0,2,58,13,3,0
7532,2,1,33,96,2,2,5
22350,2,1,33,75,2,0,0
16165,2,2,26,15,40,0,0
2040,2,1,33,96,44,0,0
30695,4,2,26,29,3,3,0
43367,4,2,26,29,1,2,0
13417,2,1,33,75,2,2,0
27622,2,1,4,94,13,2,0
3192,2,1,33,96,1,2,0
16959,4,0,8,83,4,3,0
11340,2,1,4,42,2,2,0
25175,4,0,2,37,33,3,0
10292,4,2,26,38,4,2,0
36562,2,1,33,96,44,2,0
25949,4,0,25,74,4,2,0
44142,2,4,10,67,12,1,0
5265,3,0,2,58,1,3,0
14632,2,0,20,60,12,0,0
11172,2,1,33,86,33,0,0
25347,2,1,15,11,44,2,0
39718,4,1,33,90,0,2,0
41602,2,1,33,75,25,2,0
33222,4,1,33,97,4,2,0
24295,2,0,29,78,1,2,0
36750,1,1,6,22,25,2,0
37682,3,0,2,2,1,2,0
34007,1,1,33,90,31,2,0
50542,2,1,15,11,33,2,0
17285,2,1,33,96,1,0,0
43969,4,4,10,67,1,1,0
28458,4,1,4,13,2,2,5
22162,2,2,26,15,1,2,0
16357,2,1,33,75,2,0,2
46427,2,0,35,101,1,3,0
7700,4,1,33,90,31,0,0
27410,4,1,18,55,22,2,0
2272,2,1,33,96,2,0,5
43155,4,0,35,101,1,3,0
42087,2,2,26,80,44,2,5
8748,2,1,33,75,29,0,0
55030,4,4,17,54,33,1,0
17043,2,2,26,15,1,2,0
50784,4,2,26,38,9,0,0
2888,4,2,26,38,4,3,0
23276,2,0,35,101,1,3,0
6414,2,2,9,30,13,2,0
18837,2,0,3,6,4,2,2
35313,4,0,16,25,37,3,1
51656,2,0,35,101,1,3,0
16191,2,1,33,96,44,0,0
30661,2,0,8,83,1,3,0
43393,2,0,34,100,4,2,0
26704,2,2,26,80,44,0,5
12531,4,1,33,87,31,0,0
42241,4,1,33,90,32,2,0
56473,4,4,21,61,32,1,0
25181,4,0,2,37,4,3,0
24053,2,1,33,96,6,0,0
10266,2,2,26,15,4,0,0
40516,2,0,35,101,44,3,0
15714,2,2,26,80,1,0,5
21521,4,0,2,37,31,3,0
4343,2,2,26,15,33,2,0
5291,2,2,26,31,1,2,2
53101,4,0,16,25,37,3,0
32304,4,0,35,101,44,3,0
10054,0,1,33,96,2,2,5
4171,2,2,26,80,44,2,5
45256,2,0,35,101,1,3,0
59609,4,1,24,73,15,0,1
15526,4,2,26,38,4,0,0
21713,2,0,35,101,2,3,0
44384,4,4,10,21,44,1,0
37676,3,0,2,2,1,3,0
6626,2,2,26,80,2,2,5
47501,3,2,26,15,33,0,0
17271,2,1,33,96,13,0,0
23044,4,1,4,51,4,0,0
22196,2,2,26,15,1,0,0
51464,4,1,33,90,28,2,0
54116,4,2,26,38,19,3,0
30453,2,1,4,42,44,2,0
2286,2,1,33,87,1,0,5
23878,4,2,26,15,12,2,0
48549,4,0,3,6,1,2,0
42073,2,0,34,100,1,2,0
31581,2,1,33,96,2,2,0
3354,2,1,33,96,44,2,0
26536,2,2,26,15,44,2,0
12703,4,2,26,80,44,0,5
24605,4,1,1,47,31,0,1
10430,2,1,33,75,2,0,0
56225,2,1,18,63,1,2,0
39388,2,1,4,42,1,2,0
14090,2,1,33,96,2,0,0
53757,4,2,26,80,44,2,5
37212,2,1,33,75,31,2,0
4515,2,2,26,80,44,2,5
45632,2,1,15,11,14,2,0
51000,4,1,15,9,19,2,0
7390,2,2,26,31,4,3,2
35545,1,2,23,72,4,2,0
6242,4,1,33,96,32,2,0
47165,2,0,3,6,1,2,0
17615,0,1,33,96,44,0,0
48911,4,0,16,66,37,2,0
29926,2,0,35,101,1,3,0
42417,3,0,0,58,32,2,0
3730,2,1,33,96,45,2,5
26152,2,1,4,94,13,2,2
12367,2,1,33,75,44,0,2
54572,4,1,33,48,31,2,1
27080,4,2,26,38,37,3,0
30037,2,0,35,101,37,3,0
46285,4,1,6,22,22,2,0
12969,2,2,26,80,2,0,5
35777,2,2,26,80,1,2,5
51232,4,1,33,48,12,0,1
17427,2,0,35,101,44,3,0
9804,2,1,33,75,1,0,2
23612,4,4,10,67,31,1,0
6070,4,1,33,96,2,2,0
47357,4,0,2,59,32,2,0
26360,4,1,33,96,13,2,0
12155,4,1,4,51,0,0,1
42625,4,0,16,25,37,3,0
3502,4,1,33,96,1,0,5
30205,4,0,2,37,31,2,0
9038,2,2,26,31,4,3,2
54740,2,2,26,15,1,1,0
13087,3,2,26,15,4,0,0
10602,2,1,33,96,33,0,5
40172,2,0,8,83,1,3,0
33480,4,0,3,6,32,1,0
32552,2,2,26,15,1,2,0
21979,4,0,2,17,1,3,0
56017,4,4,17,54,4,1,0
20097,4,1,33,48,44,0,1
53565,2,0,35,101,1,3,0
15370,4,1,33,87,31,0,0
39986,2,2,26,15,25,2,0
21145,4,1,33,75,1,0,0
4727,0,1,33,96,2,2,0
45400,4,2,26,29,19,3,0
38434,4,0,2,37,2,2,0
53905,4,0,2,37,0,2,0
1609,4,1,33,87,31,0,5
57599,4,4,17,54,5,1,0
25985,4,4,10,67,16,1,0
59403,4,1,33,96,44,0,0
21519,4,0,2,37,44,3,0
53139,4,2,26,38,2,3,0
29774,2,1,33,75,32,2,0
3962,4,1,33,90,1,2,0
18033,4,0,2,37,4,3,0
17847,2,2,26,80,44,2,5
9464,2,1,33,75,44,0,2
48743,2,0,16,3,39,2,0
16995,4,2,23,79,1,3,0
12509,2,2,26,15,4,3,0
17249,2,1,33,96,2,0,0
47539,4,2,26,29,44,3,0
29546,2,1,33,96,1,2,0
42877,4,0,34,100,19,2,0
9656,2,1,33,75,19,0,0
23840,2,2,26,15,4,0,0
43199,2,0,35,101,21,3,0
18201,2,1,33,41,28,0,0
35925,4,0,2,17,45,2,0
8784,3,0,8,83,4,3,0
4975,2,1,33,96,33,2,0
56679,4,2,26,38,4,3,0
24259,2,2,26,15,25,0,0
38606,2,1,33,96,44,2,0
59631,4,1,24,73,33,0,1
4149,4,2,26,80,44,2,5
10850,2,1,33,96,2,0,0
26956,4,1,33,90,1,2,0
29122,3,0,14,14,1,2,0
51038,4,1,15,11,16,2,0
30833,4,1,33,48,0,2,1
48929,4,0,16,68,37,0,0
27884,4,1,33,75,2,2,2
55498,4,4,17,52,31,1,0
3708,2,1,33,96,25,2,0
48115,4,0,3,6,1,2,0
18665,2,2,26,15,44,2,0
47961,4,0,2,17,13,2,0
10408,4,1,33,90,1,0,0
14894,4,0,0,93,1,2,0
15946,2,0,32,89,1,0,2
1863,2,1,33,96,1,2,0
59255,2,0,35,101,1,3,0
20893,2,2,26,15,1,0,0
58989,2,4,10,21,44,1,0
38050,2,0,35,101,1,3,0
39182,4,1,33,48,18,2,1
41098,4,1,33,90,9,2,0
21941,4,0,2,37,1,3,0
56813,4,1,33,49,22,2,1
59067,4,1,15,9,1,2,0
15348,2,1,33,96,1,0,0
12951,2,1,33,75,2,0,0
6048,2,1,33,75,1,2,0
13883,2,1,33,75,32,0,0
19585,4,1,33,90,2,2,0
6874,4,1,6,22,31,2,0
18457,2,4,10,67,44,1,0
9000,2,2,26,15,4,0,0
48327,4,0,2,37,12,2,0
35589,2,2,23,72,28,0,0
31915,4,0,2,17,12,2,0
28004,2,1,15,95,1,2,0
27870,4,1,33,75,44,0,4
19743,4,0,14,14,2,0,0
49033,4,0,16,68,37,2,0
8314,2,1,33,75,2,2,0
31129,1,1,6,22,18,2,0
43509,4,1,6,22,14,2,0
18691,2,1,15,95,1,2,0
47995,2,0,35,101,1,3,0
38296,2,0,34,100,4,2,0
14860,4,0,34,100,6,2,0
39344,2,1,33,96,12,0,0
1897,2,1,33,96,2,3,5
52649,4,0,2,37,29,2,0
57109,4,1,33,97,2,2,0
36902,2,0,35,101,37,3,0
25529,2,1,33,75,44,2,0
39176,4,1,33,48,32,2,1
40982,0,1,33,96,44,2,0
58141,4,0,16,25,37,0,0
57935,2,2,23,72,1,1,0
59093,4,1,15,9,44,2,0
41850,2,0,29,78,1,3,0
21189,3,0,2,2,2,2,0
16539,2,1,33,75,44,0,0
46249,4,1,33,97,31,2,1
13877,2,1,33,75,19,0,0
28236,4,4,10,21,31,1,0
8126,2,0,3,6,4,3,0
19571,2,1,33,96,1,2,0
12199,2,1,33,96,2,2,0
7952,2,1,33,96,1,0,5
6880,4,1,33,41,1,2,0
11378,2,1,33,75,44,0,2
45894,2,3,11,34,1,3,0
39512,3,0,2,2,1,2,0
52823,4,0,16,25,12,2,0
41408,4,1,33,90,33,2,0
33028,4,1,33,48,2,2,1
25971,4,1,6,22,1,2,0
58525,3,0,0,93,12,2,0
37488,4,0,35,101,37,3,0
2844,2,1,33,96,25,2,0
50748,2,2,26,15,4,3,0
28652,2,2,26,80,1,2,5
29780,2,1,4,94,1,2,0
22368,2,1,33,96,30,0,0
3996,2,2,9,30,1,2,0
19929,2,0,0,0,2,0,2
2078,4,1,33,96,1,0,5
9490,3,0,2,2,1,0,0
49665,2,0,8,83,1,3,0
8542,4,2,9,30,1,0,0
16961,2,0,8,83,1,3,0
19115,2,1,33,96,44,2,0
28460,4,1,4,76,31,2,5
23088,2,1,4,94,13,0,0
43951,4,2,26,38,3,3,0
42883,4,0,2,37,1,2,0
48585,4,0,16,10,37,2,0
34803,2,0,3,6,12,2,0
27428,4,1,33,96,1,0,0
19327,2,1,33,87,25,0,0
3398,4,0,2,37,1,3,0
39720,4,1,6,45,28,2,0
10098,2,0,35,101,44,3,0
5853,4,0,2,37,2,2,0
11976,2,2,26,15,1,2,0
36768,2,0,35,101,11,3,2
44348,2,1,33,75,4,2,0
14438,4,2,26,38,45,2,0
46282,4,1,33,97,45,2,0
47350,4,0,2,37,12,2,0
23615,4,4,10,67,33,1,0
17420,2,0,35,101,1,3,0
9803,4,1,33,97,25,0,0
3505,4,2,26,15,44,0,0
42622,4,0,16,25,11,3,0
12152,4,1,33,49,32,0,1
18468,4,4,10,67,44,1,0
13080,2,2,26,15,1,2,0
48318,4,0,16,10,37,3,0
30202,3,0,2,2,25,2,0
33487,2,1,33,75,33,2,0
40175,2,0,8,83,13,3,0
10605,4,0,35,101,31,3,0
56010,4,4,17,54,33,2,0
32555,2,2,26,15,44,2,0
53562,3,0,35,101,2,3,0
40949,0,1,33,96,44,2,0
45407,4,2,26,29,4,2,0
4720,1,1,33,96,45,2,0
21142,4,1,33,90,13,0,0
39981,2,2,26,15,13,2,0
59058,4,1,33,49,1,2,1
15377,2,2,26,15,25,2,0
10437,2,1,33,75,12,0,0
24602,4,1,33,48,2,0,1
32767,2,1,33,75,44,2,2
56222,2,1,18,63,2,2,0
37215,2,1,33,75,13,2,0
14097,2,1,33,96,2,0,0
53750,4,1,4,91,13,2,0
52682,2,0,35,101,37,3,0
15145,2,1,33,75,25,0,0
45635,2,1,15,11,44,2,0
4512,4,2,26,80,13,2,5
7397,2,2,26,31,1,3,2
35542,1,2,23,72,31,2,0
26969,4,1,33,90,44,2,0
51007,4,1,15,9,1,2,0
48916,4,0,16,66,37,2,0
17612,1,1,33,96,13,0,0
47162,2,0,3,6,4,2,0
6245,2,1,33,96,13,2,0
19788,2,1,33,96,12,3,0
12360,2,1,33,75,1,0,2
26155,2,1,4,94,13,2,2
3737,3,0,14,14,32,0,5
42410,2,1,15,11,44,2,0
29921,2,0,35,101,1,3,0
27087,4,1,33,48,1,2,1
54575,4,1,33,48,19,2,1
32303,2,0,35,101,1,3,0
56646,4,1,33,49,44,0,1
5898,2,2,26,15,2,2,0
57794,4,4,28,28,19,1,0
10053,4,1,33,96,31,2,0
24266,2,1,33,96,33,2,0
38639,2,1,33,96,2,2,0
15521,2,2,9,30,1,0,0
45251,2,0,35,101,1,3,0
37671,3,0,2,2,1,2,0
44383,4,4,10,21,31,1,0
23043,4,1,4,51,2,0,0
17276,2,1,33,96,24,0,0
47506,2,1,15,40,2,2,0
6621,2,2,26,80,1,2,5
51463,4,1,33,90,1,2,0
42848,4,0,34,100,4,2,0
22191,2,2,26,15,4,0,0
9669,2,1,33,75,2,0,0
54111,4,2,26,38,8,3,0
12704,2,2,26,80,13,0,5
26531,2,2,26,15,28,2,0
31586,2,1,33,96,45,2,0
3353,2,1,33,96,2,2,0
42074,2,0,34,100,1,2,0
47734,4,0,2,37,13,0,0
6413,3,2,26,15,31,2,0
18830,2,0,3,6,1,2,2
28699,4,1,33,48,31,2,1
23271,2,0,35,101,44,3,0
17044,2,2,23,72,4,2,0
50783,4,2,26,38,1,3,0
51651,2,0,35,101,13,3,0
16196,2,1,33,41,33,0,5
35314,4,0,16,25,37,3,1
43394,2,0,34,100,4,2,0
17878,2,1,15,40,19,2,0
30666,2,0,8,83,1,3,0
3161,2,2,26,80,44,2,5
8589,2,1,33,75,2,0,0
12536,4,1,33,87,1,0,0
26703,2,2,26,80,44,0,5
25186,4,0,2,37,4,3,0
1636,2,2,26,80,44,0,5
40511,2,0,35,101,44,3,0
10261,2,1,4,94,4,0,2
24054,2,1,33,96,2,0,0
4344,2,2,26,80,44,2,5
21526,4,0,2,37,33,3,0
15713,2,2,26,80,1,0,5
53106,4,0,16,25,37,3,0
5296,2,2,23,72,1,2,0
24868,2,0,34,100,1,2,0
41605,2,1,33,75,13,0,0
25340,2,1,15,95,0,2,0
11175,2,1,33,86,44,0,0
24292,2,0,29,78,1,2,0
33225,4,1,6,22,31,2,0
11949,2,2,26,15,4,0,0
36757,4,0,35,101,1,3,0
37685,3,0,2,2,1,2,0
5050,2,2,26,15,1,2,0
44377,2,4,10,21,13,1,0
58728,4,1,33,96,31,2,0
50545,2,1,15,11,1,2,0
17282,2,1,33,96,1,0,0
34000,4,1,33,90,1,2,0
7707,4,1,4,42,1,0,0
46420,2,0,35,101,9,3,0
16350,2,1,33,75,9,0,2
51497,4,1,4,42,25,2,0
22165,2,2,26,15,4,0,0
43152,2,0,35,101,1,3,0
2275,2,1,33,96,44,0,5
27417,4,1,4,13,2,3,0
55037,4,4,17,54,4,1,0
19318,3,0,2,2,2,0,0
49468,2,2,26,15,33,2,0
42080,2,0,34,100,1,2,0
22959,2,2,26,80,44,2,5
34232,2,1,33,96,13,2,0
23285,2,0,35,101,44,3,0
50777,2,2,26,31,4,2,2
16162,2,2,23,72,1,0,0
22357,2,1,33,75,1,0,0
19916,3,0,2,2,1,3,0
7535,2,1,33,96,2,2,5
46612,4,2,26,38,4,3,0
27625,2,1,4,76,13,2,0
13410,2,1,33,75,2,2,0
48788,4,0,16,66,37,2,0
43360,2,2,26,80,44,2,5
2047,2,1,33,96,25,0,5
30692,4,2,26,38,4,3,0
55205,4,4,17,54,4,1,0
25172,4,0,2,37,4,3,0
56480,4,4,21,61,4,1,0
11347,2,1,4,42,2,2,0
41437,2,2,26,80,44,0,5
33017,4,1,33,48,12,2,1
10295,2,2,26,15,4,2,0
57552,4,4,17,54,8,1,0
44979,2,0,35,101,37,3,0
45097,4,1,15,9,31,3,0
36565,4,4,10,21,33,1,0
14635,2,0,20,60,1,2,0
5262,3,0,2,2,2,3,0
8925,2,0,3,6,1,2,0
16506,2,1,4,42,2,0,0
22733,2,2,26,15,13,0,0
35784,4,2,26,29,1,2,0
7151,4,1,33,75,1,0,0
46276,4,1,33,90,9,2,0
13848,2,1,33,96,2,0,0
6083,4,1,33,96,31,2,0
28209,2,0,8,83,1,3,0
50313,2,0,32,89,4,2,2
8119,2,0,3,6,13,3,0
31324,4,1,33,48,2,2,1
13074,2,2,26,15,4,0,0
43704,4,0,16,44,12,2,0
33473,4,0,3,6,4,2,0
58942,4,0,35,101,37,3,0
20858,4,0,8,83,28,3,0
40181,2,0,8,83,13,3,0
57136,4,1,4,94,1,2,0
25516,0,1,33,96,33,0,0
39149,4,1,33,48,33,2,1
59890,4,1,33,97,22,0,0
53596,2,3,11,34,25,3,0
20064,4,0,20,60,2,0,0
5606,2,2,23,72,1,2,0
44521,2,2,23,72,1,2,0
36101,2,0,34,100,4,2,0
52444,4,1,18,64,32,3,0
39975,2,2,26,15,28,3,0
57304,4,2,26,38,4,3,0
33641,2,2,9,30,1,2,0
41261,2,0,34,100,4,2,0
25724,2,0,3,6,4,2,0
11511,4,2,26,29,11,3,0
5434,2,1,33,96,33,2,5
44713,2,2,9,30,1,2,0
14063,2,1,33,96,2,0,0
20256,2,1,33,96,12,0,0
52676,4,3,11,34,44,3,0
36333,2,0,29,78,44,2,0
7363,2,2,26,31,1,3,2
46044,4,0,16,25,11,3,0
16734,2,2,9,30,19,0,0
22501,4,2,26,15,0,3,0
49830,4,2,9,30,31,3,0
47196,2,2,23,72,4,2,0
34464,3,0,0,93,33,2,0
12394,2,0,29,78,1,2,2
46878,2,0,29,78,1,2,0
31116,0,1,4,76,13,2,0
43536,4,1,33,90,30,2,0
28807,2,1,33,75,4,2,0
2611,4,2,26,38,11,3,0
13246,2,1,4,42,2,0,0
54581,4,1,33,48,12,2,1
3763,2,1,33,96,13,2,0
29975,4,3,11,34,1,3,0
26101,2,1,33,75,44,2,2
54521,2,2,26,80,44,0,5
9259,2,1,33,75,2,0,2
30064,2,0,35,101,1,3,0
16794,2,1,33,75,25,0,0
51053,4,1,15,11,12,2,0
49890,1,0,35,101,2,3,0
47136,4,0,2,37,2,2,0
6211,4,1,33,96,2,2,0
48942,4,0,16,68,37,2,0
23473,2,0,25,74,33,3,0
50181,4,4,19,46,0,1,0
17646,3,2,9,30,12,1,0
30858,4,1,33,48,1,2,1
1808,3,0,36,102,32,0,5
37241,2,2,26,15,1,2,0
5494,2,1,33,96,13,2,0
45661,2,1,15,40,14,2,0
36393,2,0,29,78,2,2,0
4546,2,2,26,80,1,2,5
21324,2,0,8,83,4,3,0
15111,2,1,4,94,7,0,2
38209,4,0,8,83,37,3,0
40313,3,2,23,72,44,3,0
10463,2,1,33,96,13,0,0
24656,0,0,29,78,44,0,0
25784,2,1,33,85,4,2,2
56276,4,1,15,9,38,2,0
37073,4,0,2,37,32,2,0
44581,2,1,4,42,25,2,0
53536,4,1,15,11,22,3,0
21116,4,1,33,90,16,0,0
15323,2,1,33,41,13,0,0
56878,4,2,26,38,37,3,0
4774,4,1,4,91,31,2,5
57196,4,1,33,97,33,2,0
40121,3,0,29,78,44,2,0
32501,2,1,33,75,1,2,0
56044,4,4,17,54,4,1,0
11783,2,1,33,96,13,2,0
12106,4,1,33,49,44,0,1
26333,4,0,35,101,44,3,0
3551,2,2,26,15,4,3,0
42676,4,1,33,48,1,2,1
2483,4,1,33,90,32,0,0
30256,2,2,26,31,1,3,2
54713,4,1,1,47,9,0,1
51261,2,0,3,6,1,2,2
9857,2,1,33,96,12,0,0
47304,4,0,2,17,12,2,0
6023,2,1,33,96,12,2,0
21572,2,0,29,78,22,3,0
15747,2,2,26,80,44,1,5
32959,2,1,33,96,32,2,0
52080,2,1,33,96,25,2,0
59468,4,0,16,68,37,2,0
45037,2,0,35,101,44,3,0
4310,3,1,33,96,12,2,0
37417,4,0,2,37,37,2,0
53152,2,1,33,75,4,2,2
14695,2,1,4,94,1,0,0
32165,4,0,29,78,31,2,0
56420,4,1,15,9,44,3,0
10235,2,0,35,101,1,3,0
1662,2,1,33,41,25,0,5
40545,4,0,35,101,11,3,0
48728,4,0,16,25,37,2,0
30632,2,1,33,96,45,2,5
27685,4,0,2,37,32,3,0
18058,4,0,34,100,32,3,0
3135,4,2,26,38,11,3,0
42212,4,1,33,97,31,2,0
23225,4,1,33,48,31,0,1
17010,4,2,26,38,4,3,2
18864,2,1,33,87,1,0,0
34292,4,1,33,24,22,2,1
6447,4,2,9,30,1,2,0
7595,4,2,26,80,2,2,5
3909,4,1,4,13,33,2,0
51605,4,1,4,94,1,0,0
13682,4,2,26,80,37,0,5
54145,4,2,26,38,4,1,0
3307,2,2,26,80,1,1,5
42020,2,2,26,15,4,2,0
55097,4,4,27,27,11,1,0
12750,3,0,2,2,1,2,5
47552,4,2,26,38,4,3,0
54979,4,1,33,75,44,2,0
6675,2,2,26,80,44,2,5
17222,2,0,8,83,2,3,0
51437,4,1,33,90,30,2,0
35172,3,0,2,2,33,2,0
46480,4,0,35,101,39,3,0
45205,4,0,35,101,1,3,0
4122,3,2,26,15,1,2,0
21740,3,2,26,15,4,0,0
15575,0,1,33,96,45,0,0
53360,4,0,34,100,31,2,0
37625,0,1,33,96,44,2,0
32357,2,0,35,101,1,3,0
33285,2,1,33,96,2,2,0
40777,2,2,9,30,44,2,0
10007,4,1,33,96,44,0,5
21586,2,1,4,42,13,2,0
52074,2,1,33,96,45,2,0
14661,2,1,33,75,25,0,0
20454,4,0,3,6,42,3,0
32191,2,2,26,80,2,2,5
52848,4,0,16,25,12,2,0
39579,4,2,26,38,22,3,0
25126,4,0,2,17,1,3,0
57506,2,2,23,72,4,2,0
33043,4,1,33,48,2,2,1
43334,4,0,2,37,19,1,0
27671,4,0,2,37,31,3,0
54383,4,0,34,100,12,2,0
13444,4,1,33,90,45,2,0
55251,4,4,19,39,38,1,0
31714,4,0,16,25,37,3,1
8529,2,2,26,80,25,2,5
28639,2,1,33,96,44,2,5
50723,1,1,6,22,2,2,0
47794,4,0,2,37,4,2,0
34266,4,1,33,24,4,2,1
18890,4,1,33,75,32,0,0
7561,2,1,33,96,44,2,5
19942,3,0,2,23,1,0,0
46646,2,4,10,21,2,1,0
16136,4,1,33,90,2,0,0
27443,4,1,33,96,31,3,0
13676,2,2,26,80,37,0,5
43106,2,4,10,21,45,1,0
2221,3,0,2,2,2,2,5
26591,2,2,9,30,33,2,0
6681,4,2,26,80,44,2,5
34054,0,1,4,13,2,2,0
22131,2,2,26,31,1,0,2
7753,2,2,26,80,1,0,5
35186,3,0,2,2,13,1,0
46474,2,0,35,101,1,3,0
36703,2,4,10,67,1,1,0
15581,2,1,33,96,32,0,0
14453,4,2,26,38,1,2,0
53394,4,1,33,48,2,0,1
20666,2,1,33,96,13,0,0
5004,4,1,4,77,2,2,0
25314,2,0,35,101,1,3,0
11121,4,0,14,14,2,0,0
33271,1,1,4,77,33,2,0
40783,2,2,9,30,1,2,0
5838,2,1,33,96,44,2,0
31142,2,1,33,75,29,2,2
3797,2,2,26,15,1,1,0
29981,4,3,11,34,2,3,0
19728,4,1,33,75,32,2,0
55407,4,4,17,52,32,1,0
27027,4,1,4,76,2,2,0
13212,4,2,26,80,13,1,5
28853,2,1,33,96,32,2,0
43562,2,0,29,78,44,2,0
50949,4,1,4,42,25,2,0
30090,2,0,35,101,39,3,0
2645,4,0,2,37,31,3,0
16760,4,0,2,37,1,3,0
49864,3,0,35,101,32,3,0
22555,2,4,10,21,1,1,0
46010,4,1,24,73,19,2,1
34430,4,1,33,96,2,2,0
23487,2,0,25,74,13,2,0
50175,4,2,26,29,1,3,0
58318,2,0,29,78,44,2,5
14037,2,1,33,75,2,3,0
20202,2,1,33,87,13,0,0
5460,4,2,26,80,1,2,5
44747,2,2,26,15,1,2,0
36367,2,0,32,89,33,2,2
52622,4,0,2,37,32,2,0
57350,4,1,15,9,1,3,0
10497,4,1,33,96,44,0,0
25770,2,1,33,85,1,2,2
11545,4,1,33,48,12,2,1
56282,4,1,15,9,1,2,0
37087,4,0,2,59,4,2,0
20030,2,1,33,75,2,0,0
39921,3,0,2,23,4,1,6
52410,4,1,18,64,1,3,0
4780,4,1,33,96,31,2,5
57162,4,1,33,96,42,2,0
58916,2,0,32,89,1,2,0
33427,4,0,2,37,2,2,0
41007,1,1,4,76,25,2,0
25542,4,1,33,90,45,2,0
11777,2,1,33,96,33,0,0
7939,2,1,33,96,1,0,5
55635,4,2,26,38,11,3,0
42682,4,1,33,48,9,2,1
2477,2,2,26,80,2,0,5
27215,2,1,4,76,2,2,0
7105,3,0,2,2,12,3,0
16552,2,1,33,96,13,0,0
8971,2,2,26,80,1,0,5
22767,4,1,33,48,12,0,1
50347,4,1,33,48,33,2,1
34602,2,1,15,11,4,2,0
59665,4,1,24,73,45,0,1
14498,2,2,26,15,1,0,0
10804,2,2,9,30,44,0,0
4921,4,1,33,96,44,2,0
32368,2,0,35,101,1,3,0
39780,2,1,33,75,45,2,0
40748,4,2,9,30,31,3,0
38652,4,2,26,15,1,2,0
18255,4,1,33,48,27,2,1
27488,4,1,15,11,33,3,0
9602,2,1,33,75,1,0,0
23814,2,2,26,15,1,0,0
48525,4,1,6,22,44,2,0
3338,2,1,33,96,44,2,5
35971,2,1,33,96,1,2,0
19387,2,2,26,80,0,2,5
54946,2,1,33,96,9,2,0
23028,2,1,33,75,2,0,2
42823,4,1,15,11,13,2,0
51408,2,1,33,75,2,2,0
55894,4,4,21,61,2,1,0
7798,2,1,33,96,44,0,0
9430,2,2,26,31,1,0,2
17813,2,2,26,15,4,0,0
48717,4,0,16,25,37,2,0
6478,2,1,33,41,13,2,0
19989,4,1,33,96,44,0,0
3936,4,1,33,96,1,2,0
15778,2,1,15,11,13,2,0
59457,4,0,16,68,37,2,0
45008,2,0,35,101,39,3,0
37428,4,0,2,37,33,2,0
52883,4,1,24,73,2,0,1
45834,4,1,33,48,33,2,1
33088,4,2,26,38,11,3,0
38460,4,0,2,59,12,2,0
12139,4,1,33,48,32,0,1
42649,4,1,33,48,1,2,1
8186,2,1,33,75,13,2,0
9054,4,2,26,80,44,0,5
30269,2,0,8,83,4,2,0
48373,2,1,33,75,44,2,0
18403,2,2,26,15,1,0,0
6820,4,2,9,30,12,2,0
12905,4,2,26,15,32,0,0
9868,2,1,33,96,25,0,0
28296,2,0,8,83,1,3,0
57995,4,1,6,22,1,0,0
5699,2,2,26,15,1,3,0
40922,0,1,33,41,2,2,0
38838,4,1,6,22,31,0,0
59033,4,2,26,38,1,3,0
21129,4,1,33,90,33,0,0
56847,2,1,4,42,2,2,0
37870,2,0,34,100,1,2,0
38004,4,0,35,101,2,3,0
21915,4,1,1,47,29,0,1
25589,4,1,1,47,12,0,1
4579,4,2,26,80,2,2,5
38236,3,0,8,83,1,3,0
24669,2,2,26,15,33,0,0
56249,2,1,18,63,44,2,0
15912,2,1,33,75,2,0,2
49093,4,4,17,53,20,1,0
31189,2,0,34,100,4,2,0
18631,2,1,33,96,25,0,0
